id,manufacturer,model,model_year,variant,segment,seats,price_local,currency,range_km,range_rating,battery_capacity_kwh,battery_chemistry,efficiency_wh_km,fast_charge_kw,charge_10_80_min,drivetrain,power_kw,torque_nm,acceleration_0_100_s,top_speed_kmh,length_mm,width_mm,height_mm,wheelbase_mm,ground_clearance_mm,cargo_volume_l,frunk_volume_l,towing_capacity_kg,curb_weight_kg,onboard_charger_kw,charge_port_type,v2l_capable,plug_and_charge,range_city_km,range_highway_km
nissan-ariya-87kwh-fwd-2026,Nissan,Ariya,2026,87 kWh FWD,crossover,5,53490,EUR,533,wltp,87,nmc,165,130,,fwd,178,,,,4595,1850,1660,2775,,466,,,,7.4,ccs,,,,
nissan-ariya-87kwh-e4orce-2026,Nissan,Ariya,2026,87 kWh e-4ORCE,crossover,5,57490,EUR,476,wltp,87,nmc,,130,,awd,225,,,,4595,1850,1660,2775,,466,,,,7.4,ccs,,,,
nissan-ariya-nismo-87kwh-e4orce-2025,Nissan,Ariya Nismo,2025,87 kWh e-4ORCE Nismo,crossover,5,63900,EUR,440,wltp,87,nmc,,130,,awd,320,,,,4595,1850,1660,2775,,,,,,7.4,ccs,,,,
nissan-ariya-nismo-87kwh-e4orce-2026,Nissan,Ariya Nismo,2026,87 kWh e-4ORCE Nismo,crossover,5,63900,EUR,440,wltp,87,nmc,,130,,awd,320,,,,4595,1850,1660,2775,,,,,,7.4,ccs,,,,
toyota-bz4x-71kwh-fwd-2024,Toyota,bZ4X,2024,71.4 kWh FWD,suv,5,44000,EUR,516,wltp,71.4,nmc,146,150,30,fwd,150,,,,4690,1860,1645,2850,,452,,,1965,11,ccs,,,,
toyota-bz4x-71kwh-awd-2024,Toyota,bZ4X,2024,71.4 kWh AWD,suv,5,53000,EUR,466,wltp,71.4,nmc,,150,,awd,160,,,,4690,1860,1645,2850,,452,,,,11,ccs,,,,
toyota-bz4x-58kwh-fwd-2025,Toyota,bZ4X,2025,57.7 kWh FWD,suv,5,39500,EUR,444,wltp,57.7,nmc,,150,,fwd,150,,,,4690,1860,1645,2850,,452,,,,11,ccs,,,,
toyota-bz4x-73kwh-fwd-2025,Toyota,bZ4X,2025,73.1 kWh FWD,suv,5,46000,EUR,569,wltp,73.1,nmc,134,150,,fwd,204,,,,4690,1860,1645,2850,,452,,,,11,ccs,,,,
toyota-bz4x-73kwh-awd-2025,Toyota,bZ4X,2025,73.1 kWh AWD,suv,5,54000,EUR,516,wltp,73.1,nmc,,150,,awd,252,,,,4690,1860,1645,2850,,452,,,,11,ccs,,,,
toyota-bz4x-58kwh-fwd-2026,Toyota,bZ4X,2026,57.7 kWh FWD,suv,5,39500,EUR,444,wltp,57.7,nmc,,150,,fwd,150,,,,4690,1860,1645,2850,,452,,,,11,ccs,,,,
toyota-bz4x-73kwh-fwd-2026,Toyota,bZ4X,2026,73.1 kWh FWD,suv,5,46000,EUR,569,wltp,73.1,nmc,134,150,,fwd,204,,,,4690,1860,1645,2850,,452,,,,11,ccs,,,,
toyota-bz4x-73kwh-awd-2026,Toyota,bZ4X,2026,73.1 kWh AWD,suv,5,54000,EUR,516,wltp,73.1,nmc,,150,,awd,252,,,,4690,1860,1645,2850,,452,,,,11,ccs,,,,
toyota-bz4x-touring-73kwh-fwd-2026,Toyota,bZ4X Touring,2026,73.1 kWh FWD,suv,5,48000,EUR,569,wltp,73.1,nmc,134,150,,fwd,204,,,,4690,1860,1645,2850,,452,,,,11,ccs,,,,
toyota-bz4x-touring-73kwh-awd-2026,Toyota,bZ4X Touring,2026,73.1 kWh AWD,suv,5,56000,EUR,516,wltp,73.1,nmc,,150,,awd,252,,,,4690,1860,1645,2850,,452,,,,11,ccs,,,,
toyota-chr-plus-58kwh-fwd-2025,Toyota,C-HR+,2025,57.7 kWh FWD,crossover,5,38000,EUR,400,wltp,57.7,nmc,,,,fwd,124,,,,,,,,,,,,,11,ccs,,,,
toyota-chr-plus-77kwh-fwd-2025,Toyota,C-HR+,2025,77 kWh FWD,crossover,5,44000,EUR,600,wltp,77,nmc,,,,fwd,165,,,,,,,,,,,,,11,ccs,,,,
toyota-chr-plus-77kwh-awd-2025,Toyota,C-HR+,2025,77 kWh AWD,crossover,5,50000,EUR,560,wltp,77,nmc,,,,awd,252,,,,,,,,,,,,,11,ccs,,,,
toyota-chr-plus-58kwh-fwd-2026,Toyota,C-HR+,2026,57.7 kWh FWD,crossover,5,38000,EUR,400,wltp,57.7,nmc,,,,fwd,124,,,,,,,,,,,,,11,ccs,,,,
toyota-chr-plus-77kwh-fwd-2026,Toyota,C-HR+,2026,77 kWh FWD,crossover,5,44000,EUR,600,wltp,77,nmc,,,,fwd,165,,,,,,,,,,,,,11,ccs,,,,
toyota-chr-plus-77kwh-awd-2026,Toyota,C-HR+,2026,77 kWh AWD,crossover,5,50000,EUR,560,wltp,77,nmc,,,,awd,252,,,,,,,,,,,,,11,ccs,,,,
lexus-ux-300e-64kwh-2024,Lexus,UX 300e,2024,64.4 kWh FWD,crossover,5,53000,EUR,307,wltp,64.4,nmc,,,,fwd,150,,,,,,,,,,,,,11,ccs,,,,
lexus-rz-300e-2024,Lexus,RZ,2024,RZ 300e,suv,5,65000,EUR,395,wltp,71.4,nmc,192,150,,fwd,150,,,,4805,1895,1635,2850,,380,,,,11,ccs,,,,
lexus-rz-450e-2024,Lexus,RZ,2024,RZ 450e,suv,5,72000,EUR,354,wltp,71.4,nmc,202,150,,awd,230,,,,4805,1895,1635,2850,,380,,,,11,ccs,,,,
lexus-rz-350e-2025,Lexus,RZ,2025,RZ 350e,suv,5,61000,EUR,568,wltp,77,nmc,136,150,,fwd,165,,,,4805,1895,1635,2850,,380,,,,11,ccs,,,,
lexus-rz-500e-2025,Lexus,RZ,2025,RZ 500e,suv,5,78500,EUR,500,wltp,77,nmc,,150,,awd,280,,,,4805,1895,1635,2850,,380,,,,11,ccs,,,,
lexus-rz-550e-fsport-2025,Lexus,RZ,2025,RZ 550e F Sport,suv,5,80500,EUR,450,wltp,77,nmc,,150,,awd,300,,,,4805,1895,1635,2850,,380,,,,11,ccs,,,,
lexus-rz-350e-2026,Lexus,RZ,2026,RZ 350e,suv,5,61000,EUR,568,wltp,77,nmc,136,150,,fwd,165,,,,4805,1895,1635,2850,,380,,,,11,ccs,,,,
lexus-rz-500e-2026,Lexus,RZ,2026,RZ 500e,suv,5,78500,EUR,500,wltp,77,nmc,,150,,awd,280,,,,4805,1895,1635,2850,,380,,,,11,ccs,,,,
lexus-rz-550e-fsport-2026,Lexus,RZ,2026,RZ 550e F Sport,suv,5,80500,EUR,450,wltp,77,nmc,,150,,awd,300,,,,4805,1895,1635,2850,,380,,,,11,ccs,,,,
honda-eny1-68kwh-2024,Honda,e:Ny1,2024,68.8 kWh FWD,crossover,5,44000,EUR,412,wltp,68.8,nmc,175,78,,fwd,150,,,,4387,1790,1584,2610,,346,,,1900,11,ccs,,,,
honda-eny1-68kwh-2025,Honda,e:Ny1,2025,68.8 kWh FWD,crossover,5,44000,EUR,412,wltp,68.8,nmc,175,78,,fwd,150,,,,4387,1790,1584,2610,,346,,,1900,11,ccs,,,,
honda-eny1-68kwh-2026,Honda,e:Ny1,2026,68.8 kWh FWD,crossover,5,44000,EUR,412,wltp,68.8,nmc,175,78,,fwd,150,,,,4387,1790,1584,2610,,346,,,1900,11,ccs,,,,
mazda-6e-69kwh-lfp-2025,Mazda,6e,2025,68.8 kWh LFP FWD,sedan,5,44900,EUR,479,wltp,68.8,lfp,144,150,,fwd,190,,,,4921,1890,1480,2870,,454,,,1985,11,ccs,,,,
mazda-6e-80kwh-nmc-2025,Mazda,6e,2025,80 kWh NMC LR FWD,sedan,5,46500,EUR,552,wltp,80,nmc,145,150,,fwd,190,,,,4921,1890,1480,2870,,454,,,,11,ccs,,,,
mazda-6e-69kwh-lfp-2026,Mazda,6e,2026,68.8 kWh LFP FWD,sedan,5,44900,EUR,479,wltp,68.8,lfp,144,150,,fwd,190,,,,4921,1890,1480,2870,,454,,,1985,11,ccs,,,,
mazda-6e-80kwh-nmc-2026,Mazda,6e,2026,80 kWh NMC LR FWD,sedan,5,46500,EUR,552,wltp,80,nmc,145,150,,fwd,190,,,,4921,1890,1480,2870,,454,,,,11,ccs,,,,
mazda-cx-6e-78kwh-lfp-2026,Mazda,CX-6e,2026,78 kWh LFP FWD,suv,5,49990,EUR,484,wltp,78,lfp,,,,fwd,175,,,,,,,,,,,,,11,ccs,,,,
subaru-solterra-71kwh-awd-2024,Subaru,Solterra,2024,71.4 kWh AWD,suv,5,49990,EUR,466,wltp,71.4,nmc,153,150,,awd,160,,,,4690,1860,1650,2850,,441,,,2080,11,ccs,,,,
subaru-solterra-71kwh-awd-2025,Subaru,Solterra,2025,71.4 kWh AWD,suv,5,49990,EUR,466,wltp,71.4,nmc,153,150,,awd,160,,,,4690,1860,1650,2850,,441,,,2080,11,ccs,,,,
subaru-solterra-73kwh-awd-2026,Subaru,Solterra,2026,73.1 kWh AWD,suv,5,51000,EUR,500,wltp,73.1,nmc,,150,,awd,252,,,,4690,1860,1650,2850,,441,,,,11,ccs,,,,
mitsubishi-eclipse-cross-bev-87kwh-2026,Mitsubishi,Eclipse Cross BEV,2026,87 kWh LR,crossover,5,44990,EUR,600,wltp,87,lfp,,,,fwd,160,,,,,,,,,,,,,11,ccs,,,,
maserati-granturismo-folgore-2024,Maserati,GranTurismo Folgore,2024,Folgore,sedan,4,210000,EUR,450,wltp,83,nmc,,270,18,awd,560,,,,4968,1957,1353,2700,,,,,,22,ccs,,,,
maserati-granturismo-folgore-2025,Maserati,GranTurismo Folgore,2025,Folgore,sedan,4,210000,EUR,450,wltp,83,nmc,,270,18,awd,560,,,,4968,1957,1353,2700,,,,,,22,ccs,,,,
maserati-granturismo-folgore-2026,Maserati,GranTurismo Folgore,2026,Folgore,sedan,4,210000,EUR,450,wltp,83,nmc,,270,18,awd,560,,,,4968,1957,1353,2700,,,,,,22,ccs,,,,
maserati-grancabrio-folgore-2024,Maserati,GranCabrio Folgore,2024,Folgore,sedan,4,230000,EUR,430,wltp,83,nmc,,270,,awd,560,,,,,,,,,,,,2350,22,ccs,,,,
maserati-grancabrio-folgore-2025,Maserati,GranCabrio Folgore,2025,Folgore,sedan,4,230000,EUR,430,wltp,83,nmc,,270,,awd,560,,,,,,,,,,,,2350,22,ccs,,,,
maserati-grancabrio-folgore-2026,Maserati,GranCabrio Folgore,2026,Folgore,sedan,4,230000,EUR,430,wltp,83,nmc,,270,,awd,560,,,,,,,,,,,,2350,22,ccs,,,,
rolls-royce-spectre-standard-2024,Rolls-Royce,Spectre,2024,Standard,sedan,4,390000,EUR,520,wltp,102,nmc,,195,,awd,430,,,,5475,2144,1573,3210,,,,,,22,ccs,,,,
rolls-royce-spectre-standard-2025,Rolls-Royce,Spectre,2025,Standard,sedan,4,390000,EUR,520,wltp,102,nmc,,195,,awd,430,,,,5475,2144,1573,3210,,,,,,22,ccs,,,,
rolls-royce-spectre-standard-2026,Rolls-Royce,Spectre,2026,Standard,sedan,4,390000,EUR,520,wltp,102,nmc,,195,,awd,430,,,,5475,2144,1573,3210,,,,,,22,ccs,,,,
rolls-royce-spectre-black-badge-2025,Rolls-Royce,Spectre,2025,Black Badge,sedan,4,470000,EUR,530,wltp,102,nmc,,195,,awd,480,,,,5475,2144,1573,3210,,,,,,22,ccs,,,,
rolls-royce-spectre-black-badge-2026,Rolls-Royce,Spectre,2026,Black Badge,sedan,4,470000,EUR,530,wltp,102,nmc,,195,,awd,480,,,,5475,2144,1573,3210,,,,,,22,ccs,,,,
lucid-air-pure-rwd-2024,Lucid,Air,2024,Pure RWD,sedan,5,85000,EUR,747,wltp,118,nmc,124,300,,rwd,325,,,,4975,1970,1410,2954,,739,,,,22,ccs,,,,
lucid-air-touring-awd-2024,Lucid,Air,2024,Touring AWD,sedan,5,99000,EUR,710,wltp,118,nmc,,300,,awd,480,,,,4975,1970,1410,2954,,739,,,,22,ccs,,,,
lucid-air-grand-touring-awd-2024,Lucid,Air,2024,Grand Touring AWD,sedan,5,129000,EUR,700,wltp,118,nmc,,300,,awd,597,,,,4975,1970,1410,2954,,739,,,,22,ccs,,,,
lucid-air-pure-rwd-2025,Lucid,Air,2025,Pure RWD,sedan,5,85000,EUR,747,wltp,118,nmc,124,300,,rwd,325,,,,4975,1970,1410,2954,,739,,,,22,ccs,,,,
lucid-air-touring-awd-2025,Lucid,Air,2025,Touring AWD,sedan,5,99000,EUR,710,wltp,118,nmc,,300,,awd,480,,,,4975,1970,1410,2954,,739,,,,22,ccs,,,,
lucid-air-grand-touring-awd-2025,Lucid,Air,2025,Grand Touring AWD,sedan,5,129000,EUR,700,wltp,118,nmc,,300,,awd,597,,,,4975,1970,1410,2954,,739,,,,22,ccs,,,,
lucid-air-sapphire-2025,Lucid,Air,2025,Sapphire,sedan,5,250000,EUR,670,wltp,118,nmc,,300,,awd,925,,,,4975,1970,1410,2954,,739,,,,22,ccs,,,,
lucid-air-pure-rwd-2026,Lucid,Air,2026,Pure RWD,sedan,5,85000,EUR,747,wltp,118,nmc,124,300,,rwd,325,,,,4975,1970,1410,2954,,739,,,,22,ccs,,,,
lucid-air-touring-awd-2026,Lucid,Air,2026,Touring AWD,sedan,5,99000,EUR,710,wltp,118,nmc,,300,,awd,480,,,,4975,1970,1410,2954,,739,,,,22,ccs,,,,
lucid-air-grand-touring-awd-2026,Lucid,Air,2026,Grand Touring AWD,sedan,5,129000,EUR,700,wltp,118,nmc,,300,,awd,597,,,,4975,1970,1410,2954,,739,,,,22,ccs,,,,
lucid-air-sapphire-2026,Lucid,Air,2026,Sapphire,sedan,5,250000,EUR,670,wltp,118,nmc,,300,,awd,925,,,,4975,1970,1410,2954,,739,,,,22,ccs,,,,
lucid-gravity-grand-touring-2026,Lucid,Gravity,2026,Grand Touring,suv,7,116900,EUR,748,wltp,118,nmc,,300,,awd,597,,,,5053,1999,1700,,,,,,,22,ccs,,,,
lucid-gravity-touring-awd-2026,Lucid,Gravity,2026,Touring AWD,suv,7,99900,EUR,720,wltp,118,nmc,,300,,awd,480,,,,5053,1999,1700,,,,,,,22,ccs,,,,
